Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,STOCH_k,STOCH_d,ticker
2018-10-04,10.0,11.100000381469727,9.720000267028809,10.15999984741211,10.15999984741211,2409300,,,,,,,,,,,,,,,,KOD
2018-10-05,10.350000381469727,10.789999961853027,10.100000381469727,10.430000305175781,10.430000305175781,192300,,,,,,,,,,,,,,,,KOD
2018-10-08,10.5,10.5,9.25,10.020000457763672,10.020000457763672,117900,,,,,,,,,,,,,,,,KOD
2018-10-09,9.899999618530273,9.989999771118164,9.609999656677246,9.899999618530273,9.899999618530273,44300,,,,,,,,,,,,,,,,KOD
2018-10-10,9.960000038146973,10.0,9.649999618530273,9.699999809265137,9.699999809265137,80000,10.042000007629394,,,,,,,,,,,,,,,KOD
2018-10-11,9.949999809265137,9.989999771118164,9.65999984741211,9.899999618530273,9.899999618530273,30700,9.989999961853027,,,,,,,,,,,,,,,KOD
2018-10-12,10.100000381469727,10.100000381469727,9.899999618530273,10.050000190734863,10.050000190734863,51700,9.913999938964844,,,,,,,,,,,,,,,KOD
2018-10-15,10.050000190734863,10.050000190734863,9.899999618530273,9.979999542236328,9.979999542236328,28200,9.905999755859375,,,,,,,,,,,,,,,KOD
2018-10-16,10.199999809265137,10.199999809265137,9.899999618530273,9.970000267028809,9.970000267028809,34400,9.919999885559083,,,,,,,,,,,,,,,KOD
2018-10-17,9.850000381469727,9.949999809265137,9.8100004196167,9.890000343322754,9.890000343322754,22300,9.957999992370606,10.0,,,,,,,,,,,,,,KOD
2018-10-18,9.84000015258789,9.930000305175781,9.5,9.739999771118164,9.739999771118164,118900,9.926000022888184,9.957999992370606,,,,,,,,,,,,,,KOD
2018-10-19,9.850000381469727,9.9399995803833,9.279999732971191,9.699999809265137,9.699999809265137,50500,9.855999946594238,9.88499994277954,,,,,,,,,,,,,,KOD
2018-10-22,9.760000228881836,10.130000114440918,9.600000381469727,9.880000114440918,9.880000114440918,75500,9.836000061035156,9.870999908447265,,,,,,,,,,,,,,KOD
2018-10-23,9.75,9.989999771118164,9.5,9.609999656677246,9.609999656677246,42600,9.763999938964844,9.841999912261963,,,,,,,,,,,,,,KOD
2018-10-24,9.640000343322754,9.949999809265137,9.25,9.270000457763672,9.270000457763672,134400,9.639999961853027,9.798999977111816,,,,,32.12853835912976,,,,,,,,,KOD
2018-10-25,9.25,9.9399995803833,9.25,9.5600004196167,9.5600004196167,42900,9.604000091552734,9.765000057220458,,,,,39.692577255820645,,,,,,,,,KOD
2018-10-26,9.59000015258789,10.130000114440918,9.460000038146973,9.979999542236328,9.979999542236328,37500,9.660000038146972,9.757999992370605,,,,,48.62297198512616,,,,,,,,,KOD
2018-10-29,9.989999771118164,10.199999809265137,9.329999923706055,9.75,9.75,93900,9.634000015258788,9.735000038146973,,,,,44.71777169864998,,,,,,,51.424565196366025,33.64141491484934,KOD
2018-10-30,9.729999542236328,9.989999771118164,9.319999694824219,9.880000114440918,9.880000114440918,146800,9.688000106811524,9.726000022888183,,,,,47.29444664912156,,,,,,,65.2631589514399,50.33377884154472,KOD
2018-10-31,9.9399995803833,9.989999771118164,9.75,9.90999984741211,9.90999984741211,152700,9.815999984741211,9.72799997329712,9.86399998664856,,,,47.89796038339655,,,,10.333655142409025,9.86399998664856,9.394344830888095,62.80702881535891,59.83158432105494,KOD
2018-11-01,9.899999618530273,10.130000114440918,9.710000038146973,9.989999771118164,9.989999771118164,172200,9.901999855041504,9.752999973297118,9.855499982833862,,,,49.55674777900248,,,,10.30930497475871,9.855499982833862,9.401694990909014,71.22807510671953,66.43275429117277,KOD
