Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,STOCH_k,STOCH_d,ticker
2022-04-18,25.0,25.0,25.0,25.0,24.279386520385742,0,,,,,,,,,,,,,,,,NZUS
2022-04-19,25.0,25.0,25.0,25.0,24.279386520385742,0,,,,,,,,,,,,,,,,NZUS
2022-04-20,25.0,25.0,25.0,25.0,24.279386520385742,0,,,,,,,,,,,,,,,,NZUS
2022-04-21,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,23.89091682434082,0,,,,,,,,,,,,,,,,NZUS
2022-04-22,24.450000762939453,24.450000762939453,23.96299934387207,23.96299934387207,23.272279739379883,6181300,24.71259994506836,,,,,,,,,,,,,,,NZUS
2022-04-25,24.150999069213867,24.150999069213867,24.150999069213867,24.150999069213867,23.454858779907227,100,24.542799758911134,,,,,,,,,,,,,,,NZUS
2022-04-26,23.437999725341797,23.437999725341797,23.437999725341797,23.437999725341797,22.76241111755371,100,24.230399703979494,,,,,,,,,,,,,,,NZUS
2022-04-27,23.469999313354492,23.469999313354492,23.469999313354492,23.469999313354492,22.793489456176758,0,23.92439956665039,,,,,,,,,,,,,,,NZUS
2022-04-28,24.06399917602539,24.06399917602539,24.06399917602539,24.06399917602539,23.37036895751953,0,23.817199325561525,,,,,,,,,,,,,,,NZUS
2022-04-29,23.138999938964844,23.138999938964844,23.138999938964844,23.138999938964844,22.472030639648438,100,23.652399444580077,24.18249969482422,,,,,,,,,,,,,,NZUS
2022-05-02,23.100000381469727,23.325000762939453,23.100000381469727,23.325000762939453,22.65266990661621,100,23.487199783325195,24.014999771118163,,,,,,,,,,,,,,NZUS
2022-05-03,23.413000106811523,23.413000106811523,23.413000106811523,23.413000106811523,22.73813247680664,100,23.48219985961914,23.856299781799315,,,,,,,,,,,,,,NZUS
2022-05-04,24.131000518798828,24.131000518798828,24.131000518798828,24.131000518798828,23.435436248779297,100,23.614400100708007,23.7693998336792,,,,,,,,,,,,,,NZUS
2022-05-05,23.132999420166016,23.132999420166016,23.132999420166016,23.132999420166016,22.466201782226562,100,23.42820014953613,23.622699737548828,,,,,,,,,,,,,,NZUS
2022-05-06,22.92099952697754,22.92099952697754,22.92099952697754,22.92099952697754,22.260313034057617,100,23.38460006713867,23.518499755859374,,,,,31.734313138317464,,,,,,,,,NZUS
2022-05-09,22.610000610351562,22.610000610351562,22.113000869750977,22.113000869750977,21.47560691833496,3800,23.142200088500978,23.314699935913087,,,,,27.525648696022404,,,,,,,,,NZUS
2022-05-10,22.139999389648438,22.139999389648438,22.139999389648438,22.139999389648438,21.5018253326416,100,22.88759994506836,23.18489990234375,,,,,27.869876443089346,,,,,,,,,NZUS
2022-05-11,21.624000549316406,21.624000549316406,21.624000549316406,21.624000549316406,21.000699996948242,0,22.386199951171875,23.000300025939943,,,,,25.387982699799387,,,,,,,0.36186201847170746,0.4342182188736776,NZUS
2022-05-12,21.652999877929688,21.652999877929688,21.652999877929688,21.652999877929688,21.02886390686035,100,22.09020004272461,22.75920009613037,,,,,25.787970138299592,,,,,,,0.7443886719295808,0.4893709029576652,NZUS
2022-05-13,22.253999710083008,22.253999710083008,22.253999710083008,22.253999710083008,21.6125431060791,100,21.956800079345705,22.670700073242188,23.4265998840332,,,,33.718480178635744,,,,25.52929017846476,23.4265998840332,21.323909589601644,8.759061269008306,3.2884373198031986,NZUS
2022-05-16,22.079999923706055,22.079999923706055,22.079999923706055,22.079999923706055,21.443557739257812,100,21.95019989013672,22.546199989318847,23.280599880218507,,,,32.6312546802396,,,,25.330866003307644,23.280599880218507,21.23033375712937,14.822076558737129,8.108508833225004,NZUS
