Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,STOCH_k,STOCH_d,ticker
2023-12-19,25.270000457763672,25.280000686645508,25.264999389648438,25.264999389648438,24.78182029724121,2500,,,,,,,,,,,,,,,,CA
2023-12-20,25.309999465942383,25.34000015258789,25.309999465942383,25.325000762939453,24.840673446655273,1700,,,,,,,,,,,,,,,,CA
2023-12-21,25.34000015258789,25.34000015258789,25.325000762939453,25.325000762939453,24.840673446655273,1300,,,,,,,,,,,,,,,,CA
2023-12-22,25.329999923706055,25.329999923706055,25.315000534057617,25.315000534057617,24.83086395263672,900,,,,,,,,,,,,,,,,CA
2023-12-26,25.329999923706055,25.34000015258789,25.325000762939453,25.325000762939453,24.840673446655273,1400,25.311000442504884,,,,,,,,,,,,,,,CA
2023-12-27,25.3799991607666,25.40999984741211,25.3799991607666,25.405000686645508,24.919145584106445,4800,25.339000701904297,,,,,,,,,,,,,,,CA
2023-12-28,25.360000610351562,25.360000610351562,25.360000610351562,25.360000610351562,24.875003814697266,300,25.34600067138672,,,,,,,,,,,,,,,CA
2023-12-29,25.395000457763672,25.395000457763672,25.395000457763672,25.395000457763672,24.90933609008789,200,25.360000610351562,,,,,,,,,,,,,,,CA
2024-01-02,25.3700008392334,25.3700008392334,25.350000381469727,25.350000381469727,24.86519432067871,100,25.367000579833984,,,,,,,,,,,,,,,CA
2024-01-03,25.368999481201172,25.40999984741211,25.368999481201172,25.395000457763672,24.90933609008789,900,25.381000518798828,25.346000480651856,,,,,,,,,,,,,,CA
2024-01-04,25.350000381469727,25.360000610351562,25.344999313354492,25.344999313354492,24.860292434692383,300,25.369000244140626,25.35400047302246,,,,,,,,,,,,,,CA
2024-01-05,25.309999465942383,25.34000015258789,25.309999465942383,25.34000015258789,24.85538673400879,500,25.36500015258789,25.355500411987304,,,,,,,,,,,,,,CA
2024-01-08,25.420000076293945,25.420000076293945,25.405000686645508,25.405000686645508,24.919145584106445,200,25.36700019836426,25.36350040435791,,,,,,,,,,,,,,CA
2024-01-09,25.420000076293945,25.420000076293945,25.389999389648438,25.389999389648438,24.904430389404297,200,25.375,25.371000289916992,,,,,,,,,,,,,,CA
2024-01-10,25.389999389648438,25.399999618530273,25.3700008392334,25.3700008392334,24.88481330871582,6500,25.370000076293945,25.375500297546388,,,,,60.824835516613504,,,,,,,,,CA
2024-01-11,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,24.91423988342285,0,25.381000137329103,25.375000190734863,,,,,63.27135764618127,,,,,,,,,CA
2024-01-12,25.389999389648438,25.389999389648438,25.389999389648438,25.389999389648438,24.904430389404297,0,25.39099998474121,25.37800006866455,,,,,61.88393967831717,,,,,,,,,CA
2024-01-16,25.325000762939453,25.325000762939453,25.325000762939453,25.325000762939453,24.840673446655273,100,25.375,25.37100009918213,,,,,53.64932392395829,,,,,,,56.06071114810191,66.03136345458311,CA
2024-01-17,25.280000686645508,25.280000686645508,25.264999389648438,25.264999389648438,24.78182029724121,500200,25.35,25.3625,,,,,47.381511531253246,,,,,,,28.788088962870486,51.51527411723001,CA
2024-01-18,25.239999771118164,25.25,25.19700050354004,25.204999923706055,24.72296714782715,1400,25.31699981689453,25.34349994659424,25.344750213623048,,,,42.086516102663516,,,,25.449701613601125,25.344750213623048,25.23979881364497,5.741552619574651,30.196784243515683,CA
2024-01-19,25.170000076293945,25.170000076293945,25.170000076293945,25.170000076293945,24.688636779785156,100,25.270999908447266,25.326000022888184,25.340000247955324,,,,39.32570528398278,,,,25.46553920994025,25.340000247955324,25.214461285970398,1.1957302678846335,11.90845728344326,CA
2024-01-22,25.190000534057617,25.194000244140625,25.190000534057617,25.190000534057617,24.708253860473633,400,25.2310001373291,25.311000061035156,25.33325023651123,,,,41.68004599523175,,,,25.47478739164155,25.33325023651123,25.19171308138091,3.8624579697075503,3.5999136190556147,CA
2024-01-23,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,24.66901969909668,100,25.195999908447266,25.28549995422363,25.324500179290773,,,,38.46528828587162,,,,25.487070346638106,25.324500179290773,25.16193001194344,2.6667277018229147,2.5749719798050363,CA
2024-01-24,25.149999618530273,25.170000076293945,25.139999389648438,25.15999984741211,24.6788272857666,900,25.175,25.2625,25.316750144958498,,,,39.71709964494607,,,,25.494465733382064,25.316750144958498,25.13903455653493,5.047728739508853,3.8589714703464426,CA
2024-01-25,25.190000534057617,25.190000534057617,25.174999237060547,25.174999237060547,24.69354248046875,100,25.168999862670898,25.242999839782716,25.30925006866455,,,,41.634972202449404,,,,25.497300262045137,25.30925006866455,25.121199875283963,6.547639321258028,4.754031920863269,CA
2024-01-26,25.165000915527344,25.165000915527344,25.165000915527344,25.165000915527344,24.68373680114746,100,25.16800003051758,25.21949996948242,25.297250080108643,,,,40.70533156950727,,,,25.48990210785857,25.297250080108643,25.104598052358718,9.52400415074375,7.039790737170214,CA
2024-01-29,25.25,25.260000228881836,25.246000289916992,25.246000289916992,24.763185501098633,700,25.179199981689454,25.205100059509277,25.291550064086913,,,,50.37285734134452,,,,25.483181547553738,25.291550064086913,25.099918580620088,19.762126960988002,11.944590144329931,CA
2024-01-30,25.270000457763672,25.299999237060547,25.260000228881836,25.280000686645508,24.79653549194336,1200,25.2052001953125,25.20060005187988,25.285800075531007,,,,53.779461688082485,,,,25.471478983365483,25.285800075531007,25.100121167696532,33.544357107155854,20.943496072962542,CA
2024-01-31,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,24.938756942749023,0,25.258200073242186,25.216600036621095,25.289550018310546,,,,64.85820937296516,,,,25.483125207809437,25.289550018310546,25.095974828811656,63.901325611003465,39.06926989304912,CA
2024-02-01,25.5049991607666,25.5049991607666,25.5049991607666,25.5049991607666,25.05664825439453,100,25.324200057983397,25.24659996032715,25.295049953460694,,,,69.2391255635926,,,,25.50578690893626,25.295049953460694,25.08431299798513,84.6155350964066,60.687072604855324,CA
2024-02-02,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422,24.87490463256836,100,25.355199813842773,25.261599922180174,25.29379997253418,,,,52.83571277723508,,,,25.503631630779708,25.29379997253418,25.083968314288654,83.10506100906645,77.20730723882552,CA
2024-02-05,25.209999084472656,25.209999084472656,25.209999084472656,25.209999084472656,24.76683807373047,100,25.347999572753906,25.26359977722168,25.28729991912842,,,,45.87619243140038,,,,25.49904964986263,25.28729991912842,25.075550188394207,56.16439787839992,74.62833132795767,CA
2024-02-06,25.260000228881836,25.260000228881836,25.260000228881836,25.260000228881836,24.81595802307129,0,25.343999481201173,25.274599838256837,25.280049896240236,,,,49.15467088577305,,,,25.485003690107806,25.280049896240236,25.075096102372665,33.790052169066094,57.68650368551082,CA
2024-02-07,25.25,25.25,25.25,25.25,24.806135177612305,100,25.308999633789064,25.283599853515625,25.273049926757814,,,,48.52162670060585,-0.019445902691899164,-0.028199059753238567,0.008753157061339403,25.471979261855374,25.273049926757814,25.074120591660254,27.39738196639929,39.11727733795511,CA
2024-02-08,25.25,25.25,25.25,25.25,24.806135177612305,0,25.25799980163574,25.29109992980957,25.267049884796144,,,,48.52162670060585,-0.020872867133622464,-0.026733821229315346,0.005860954095692882,25.461099471981342,25.267049884796144,25.073000297610946,31.050435903465456,30.745956679643616,CA
2024-02-09,25.2450008392334,25.2450008392334,25.2450008392334,25.2450008392334,24.80122184753418,100,25.243000030517578,25.299099922180176,25.259299945831298,,,,48.16201779769247,-0.022151785237337407,-0.025817414030919757,0.0036656287935823498,25.443628733093174,25.259299945831298,25.074971158569422,29.680627770665136,29.376148546843297,CA
2024-02-12,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,24.855255126953125,100,25.261000061035155,25.30449981689453,25.254799938201906,,,,52.34637404736606,-0.01851400802483738,-0.02435673282970328,0.0058427248048659,25.43033033180052,25.254799938201906,25.079269544603292,34.24677100479886,31.65927822630982,CA
2024-02-13,25.200000762939453,25.200000762939453,25.170000076293945,25.170000076293945,24.727540969848633,3100,25.243000030517578,25.293499755859376,25.24704990386963,,,,43.42391208864633,-0.0258232152497051,-0.024650029313703643,-0.001173185936001457,25.423184054746887,25.24704990386963,25.070915752992374,24.691163195233376,29.539520656899125,CA
2024-02-14,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,24.796310424804688,0,25.24099998474121,25.274999809265136,25.245799922943114,,,,48.51295752042458,-0.02567149921198819,-0.024854323293360552,-0.0008171759186276391,25.421761547632716,25.245799922943114,25.06983829825351,22.45485063212116,27.130928277384466,CA
2024-02-15,25.260000228881836,25.260000228881836,25.260000228881836,25.260000228881836,24.81595802307129,100,25.243000030517578,25.25049991607666,25.248549938201904,,,,49.899626655127086,-0.023664602560700132,-0.024616379146828467,0.0009517765861283348,25.423591775422878,25.248549938201904,25.07350810098093,16.798246795722108,21.31475354102555,CA
2024-02-16,25.229999542236328,25.260000228881836,25.229999542236328,25.239999771118164,24.796310424804688,2200,25.24199981689453,25.242499923706056,25.252049922943115,,,,48.49312653973954,-0.023418043666211474,-0.024376712050705067,0.0009586683844935925,25.42343034806576,25.252049922943115,25.08066949782047,23.273293264373383,20.842130230738885,CA
2024-02-20,25.280000686645508,25.280000686645508,25.270000457763672,25.270000457763672,24.825782775878906,100,25.236000061035156,25.248500061035156,25.25604991912842,,,,50.73621397917917,-0.020564781282384814,-0.023614325897041016,0.003049544614656202,25.425170199535103,25.25604991912842,25.086929638721735,25.870740243078483,21.980760101057992,CA
2024-02-21,25.270000457763672,25.270000457763672,25.270000457763672,25.270000457763672,24.825782775878906,100,25.256000137329103,25.24950008392334,25.26204996109009,,,,50.73621397917917,-0.018094962818903326,-0.02251045328141348,0.004415490462510153,25.424060014744207,25.26204996109009,25.10003990743597,26.865790612402918,25.336608039951596,CA
2024-02-22,25.260000228881836,25.260000228881836,25.260000228881836,25.260000228881836,24.81595802307129,100,25.260000228881836,25.250500106811522,25.267049980163574,,,,49.89618081543495,-0.016751448516789225,-0.021358652328488627,0.004607203811699403,25.42217977054034,25.267049980163574,25.111920189786808,39.90071258485008,30.879081146777164,CA
2024-02-23,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,24.855255126953125,100,25.268000030517577,25.255500030517577,25.273299980163575,,,,53.23163176951567,-0.012317133826897475,-0.019550348628170396,0.007233214801272921,25.423071354955614,25.273299980163575,25.123528605371536,63.28373201139133,43.350078402881444,CA
2024-02-26,25.31999969482422,25.329999923706055,25.299999237060547,25.299999237060547,24.855255126953125,400,25.279999923706054,25.260999870300292,25.280049896240236,,,,53.23163176951567,-0.008702589453598364,-0.01738079679325599,0.008678207339657625,25.421633976638393,25.280049896240236,25.13846581584208,80.41660242617854,61.200349007473314,CA
2024-02-27,25.260000228881836,25.260000228881836,25.2450008392334,25.2450008392334,24.80122184753418,200,25.275,25.255500030517577,25.279999923706054,,,,48.12297869423466,-0.010158843239036486,-0.015936406082412088,0.005777562843375602,25.421632737612292,25.279999923706054,25.138367109799816,76.041691501959,73.24734197984294,CA
2024-02-28,25.280000686645508,25.34000015258789,25.280000686645508,25.309999465942383,24.865081787109375,1000,25.282999801635743,25.26949996948242,25.2814998626709,,,,53.76976738968845,-0.005998936886296491,-0.013948912243188968,0.007949975356892477,25.423735052458557,25.2814998626709,25.13926467288324,70.1592065643966,75.5391668308447,CA
2024-02-29,25.34000015258789,25.34000015258789,25.309999465942383,25.309999465942383,24.865081787109375,100,25.29299964904785,25.276499938964843,25.27574987411499,,,,53.76976738968844,-0.0026713870442769405,-0.011693407203406562,0.009022020159129621,25.402803528638884,25.27574987411499,25.148696219591095,70.52687063858825,72.24258956831461,CA
2024-03-01,25.309999465942383,25.309999465942383,25.280000686645508,25.280000686645508,24.89560890197754,400,25.288999938964842,25.27849998474121,25.264499950408936,25.293020057678223,,,50.8094403957328,-0.002426954182681129,-0.009840116599261475,0.007413162416580346,25.33611667184742,25.264499950408936,25.19288322897045,76.47043423951054,72.38550381416513,CA
2024-03-04,25.149999618530273,25.274999618530273,25.149999618530273,25.274999618530273,24.890682220458984,700,25.28400001525879,25.28199996948242,25.26224994659424,25.29322006225586,,,50.31214069933301,-0.0026067349620433333,-0.008393440271817846,0.005786705309774513,25.329441530895302,25.26224994659424,25.195058362293175,70.94934876431716,72.648884547472,CA
2024-03-05,25.309999465942383,25.309999465942383,25.299999237060547,25.299999237060547,24.915302276611328,400,25.29499969482422,25.28499984741211,25.266749954223634,25.29272003173828,,,52.79915809447294,-0.0007236109040071881,-0.006859474398255715,0.006135863494248527,25.3313462388938,25.266749954223634,25.202153669553468,69.814148948914,72.4113106509139,CA
